record_id,a_party,b_party,start_time,duration_sec,direction,call_type,imei,imsi,lac,cell_id,tower_lat,tower_lon,row_sha256,batch_id,source_filename
CDR00556,+917053315869,+919648877190,2026-08-16T07:35:00,78,MO,voice,322602563421605,404863375433036,6053,15952,30.66646,76.80813,0ceb9e183eb4a52eeb172e2a236fe41bc7e213a458458872bbbec9426ef773ba,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00557,+917053315869,+917859770348,2026-08-16T08:01:00,121,MO,voice,322602563421605,404863375433036,6053,15952,30.66646,76.80813,d85fbc49f53bff9a629d5c78a18c8bead95667e90c2b1c78f8ddbc25656e7547,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00558,+916569816934,+917053315869,2026-08-16T17:54:00,303,MO,voice,608835615951489,404496564823662,7421,26901,30.7114,76.80256,196264a0f2982dba644db22d7f3c86838eb9a2a0dcc5d8018e2cd2c346d8d90a,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00559,+916569816934,+917053315869,2026-08-16T15:58:00,71,MO,voice,608835615951489,404496564823662,7421,26901,30.7114,76.80256,7500074f868ba5706400ad0897583b0935ac162619ccda47ea305d89941c0651,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00560,+916569816934,+919044997278,2026-08-16T10:21:00,127,MT,voice,608835615951489,404496564823662,7421,26901,30.7114,76.80256,3db6c34f19d192140555c7bd70f50dc0c78cf24051af7496145aa1020435eab0,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00561,+918738721489,+916980841241,2026-08-16T20:56:00,384,MO,voice,134332003791762,404203676320163,6053,15952,30.66646,76.80813,5e267de8453c260eec4977c5b0d04ee8978f0a89388872212b3c5c9fd0a28a0f,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00562,+918738721489,+916569816934,2026-08-16T13:34:00,213,MT,voice,134332003791762,404203676320163,7421,26901,30.7114,76.80256,45f891e8d924e43e9e7ab19cd44155da991664a9e162c66fdd2c1e1005fcdd84,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00563,+918738721489,+917734670656,2026-08-16T08:48:00,335,MO,voice,134332003791762,404203676320163,8601,83889,30.73119,76.74387,35f1ebf1cc2aaf1620c2f56a53b7be5e765d9c2b03dd9925cca6aeeaec750ba7,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00564,+918277434873,+916936183242,2026-08-16T14:03:00,342,MT,voice,714345581223625,404451665876036,2013,69050,30.65242,76.7979,6f894f7c76b9d7254ab79629e6610512df0e528e7b8530672bd3d4af8db59df6,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00565,+918277434873,+918953394210,2026-08-16T22:13:00,392,MO,voice,714345581223625,404451665876036,2013,69050,30.65242,76.7979,e6033be6ad4b338de5bb40d3406d4ff7188681c6f2d447a410a796aa167d6dec,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00566,+917734670656,+916980841241,2026-08-16T19:48:00,350,MT,voice,729806990162729,404104653755646,2257,94497,30.74371,76.79264,36ef378837e8782b5136cd2826c3cd95991bd765d4d3598f9a9fcc6e0b6ddf85,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00567,+916271937452,+916936183242,2026-08-16T18:33:00,375,MT,voice,193149190586514,404208776945314,8682,67961,30.71577,76.78556,eb6181f202f7e2b553bf5d03acc5a89f3e0c7eb72b8624a025147fb19db492bb,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00568,+916271937452,+918671369594,2026-08-16T15:37:00,225,MO,voice,193149190586514,404208776945314,6731,50662,30.75612,76.77382,87414953b59f81ee62908f4898fe9274d5ce05a36f6c75a8aeeaba861867257d,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00569,+917241904966,+917734670656,2026-08-16T19:13:00,176,MT,voice,850671657262845,404863799650752,1920,56129,30.70088,76.72725,69f6a5104328143ac590711ef12be69dcb88e23870d0ce13b11cf31c847bcb2a,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00570,+917241904966,+916980841241,2026-08-16T18:16:00,301,MO,voice,850671657262845,404863799650752,6731,50662,30.75612,76.77382,67eac371242d0f54c73fbeecf8114a603f020e73efd991c29253add86ec20bad,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00571,+917241904966,+918701436349,2026-08-16T21:33:00,200,MO,voice,850671657262845,404863799650752,8682,67961,30.71577,76.78556,523cbd061e18beb2c20023893e8edba43f1a72c4515d04fd29ec8233f17fdb17,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00572,+917241904966,+918953394210,2026-08-16T17:27:00,250,MT,voice,850671657262845,404863799650752,6731,50662,30.75612,76.77382,cc58f91295356a75031a092f6a8be57a27f3737bd61f395fee03aca9563c7cc7,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00573,+918701436349,+916936183242,2026-08-16T15:24:00,32,MO,voice,788568557444310,404455182337498,9307,60394,30.69553,76.75652,cff1c3ffd4dbe4949967ab5660568f758f41352dbe2e67df28b5dd875db57f2e,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00574,+918701436349,+916489325288,2026-08-16T18:57:00,62,MT,voice,788568557444310,404455182337498,3248,43491,30.67473,76.7044,cb3b001a60f3e0c50cc8f68c85a98a8c3a0685128cbfc6f312d48351cf8bdb17,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00575,+918701436349,+917529042284,2026-08-16T09:50:00,161,MO,voice,788568557444310,404455182337498,1815,98338,30.64979,76.74317,56e561214de1a5f2f5607a9c0d9ea9ebad918df043579ffce2595332bea5211c,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00576,+918701436349,+917859770348,2026-08-16T08:34:00,122,MT,voice,788568557444310,404455182337498,9307,60394,30.69553,76.75652,d2a189015437f76f9d4e67d585cea63ed0e36bf101d24ea6e2bd8ae2427c7056,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00577,+918094777520,+917241904966,2026-08-16T13:45:00,329,MO,voice,711671902294137,404108699938677,2257,94497,30.74371,76.79264,319146c068ce8f905b9ca4a0c8ea60be0e0c79fe340b25142ca103f41200c52f,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00578,+918094777520,+917529042284,2026-08-16T15:00:00,173,MT,voice,711671902294137,404108699938677,2391,16895,30.65867,76.78053,49eb65f8da2f55925ff660c2a1912855d3ca6dab6f03298f58a7ed53955ce016,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00579,+916936183242,+919104332181,2026-08-16T22:41:00,282,MO,voice,067974034471340,404499401399049,3419,40968,30.65234,76.72072,ab3ee8b8f4513ade31ec40066f169a579d8da10e686252df2113d31e07d40c92,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00580,+916936183242,+918277434873,2026-08-16T13:30:00,139,MT,voice,067974034471340,404499401399049,4531,77154,30.65366,76.74159,9aeebd8cf2f4f65bb10c15da04b5344148222ae236261d60a238cf687034d5c8,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00581,+916936183242,+918024994717,2026-08-16T09:20:00,116,MT,voice,067974034471340,404499401399049,4084,52143,30.7126,76.75016,82ef8e1d57ce65e264dc7794868d84f1f507129b71559ff185862aeccece3b82,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00582,+916936183242,+917455623869,2026-08-16T13:28:00,250,MO,voice,067974034471340,404499401399049,3093,97833,30.72434,76.80365,8fad284f07955f3af5c04ae034a43bc1398184bd639c2d9b813d84eb49896100,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00583,+918024994717,+918094777520,2026-08-16T07:31:00,357,MT,voice,067974034471340,404102787429671,4531,77154,30.65366,76.74159,f388485e141cbb9544bb789d5d1317c22559ff65c9774fc40a96d974db2e0dad,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00584,+918024994717,+917221969379,2026-08-16T19:48:00,373,MT,voice,067974034471340,404102787429671,3419,40968,30.65234,76.72072,6d769276ebe72eb404118c68c8ee91d58bbd7174b5c95fb06ed6623731cbcfbf,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00585,+919648877190,+917787133150,2026-08-16T11:21:00,310,MT,voice,067974034471340,404865655125674,3419,40968,30.65234,76.72072,e4c906676ccb35249236d761910b46984136683f117338c8182060e1074748ea,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00586,+917859770348,+916489325288,2026-08-16T19:12:00,263,MO,voice,477109324808614,404451712748467,3248,43491,30.67473,76.7044,291257c0db28a212949afe4d73fbc4c30f2ac381d9149a7a01701d8e8ba308fd,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00587,+917859770348,+918094777520,2026-08-16T09:10:00,73,MO,voice,477109324808614,404451712748467,7421,26901,30.7114,76.80256,e13302b653dbb002db094ef3b3b26ee75aec4e4c262f4161219cd48faa9b780c,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00588,+917859770348,+917064090974,2026-08-16T07:11:00,121,MO,voice,477109324808614,404451712748467,3248,43491,30.67473,76.7044,63b8f20668770bccb4d3c89f41c32b3e99c02a391fb7052b0108424e6a0ba969,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00589,+917859770348,+918701436349,2026-08-16T13:14:00,169,MO,voice,477109324808614,404451712748467,6928,21551,30.69241,76.7027,efe74ec2b23fa4ad969ca71635e30348fa9139dbc282777fc1c2e20c1d51fa70,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00590,+919044997278,+916980841241,2026-08-16T17:55:00,230,MT,voice,558867533963601,404497662702895,8682,67961,30.71577,76.78556,0a635f7b0ad0a924b643b4df19e3388bea6b9207f2e5222edcf15457bc268528,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00591,+916611724005,+917529042284,2026-08-16T20:30:00,400,MO,voice,158657809134318,404452858842474,8682,67961,30.71577,76.78556,06c077f8ae474a389c26dd5c87df2312a420cc3e6945f7e374c40e81111b7e12,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00592,+916611724005,+917787133150,2026-08-16T13:19:00,241,MT,voice,158657809134318,404452858842474,8601,83889,30.73119,76.74387,78764d85ce049e7bf42eefa581457c7a5d1bd0cf8cbf9a93c62828837e625f96,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00593,+917455623869,+916569816934,2026-08-16T21:17:00,123,MO,voice,158657809134318,404491712368516,9691,38197,30.68514,76.74444,321093da7a069c7f380540b3775eabc07c1a043dc2d329e512d713d4c904a896,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00594,+917455623869,+916489325288,2026-08-16T19:38:00,146,MT,voice,158657809134318,404491712368516,9691,38197,30.68514,76.74444,79d4f6f5a946bb65d4d718ee7c2394fc3e0f1e92eeb9eaebe581a9f77383a470,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00595,+917455623869,+917175946474,2026-08-16T21:36:00,40,MO,voice,158657809134318,404491712368516,9691,38197,30.68514,76.74444,b940105d1476e99ed851f8be25411ec6d749776f84f72c94cd4bddb0c8a17f30,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00596,+917221969379,+918094777520,2026-08-16T19:39:00,109,MT,voice,158657809134318,404104817549651,8601,83889,30.73119,76.74387,8c337434b17f882858ee090196ee52b3dfee7a0357a71d9a005ccb41923ee7af,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00597,+917221969379,+917175946474,2026-08-16T19:58:00,357,MO,voice,158657809134318,404104817549651,8682,67961,30.71577,76.78556,0398701b5c974a766f87ff73d1525fc2cdee3b6393b51a5b6778c0555fdd84a2,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00598,+917374740748,+916784801845,2026-08-16T14:56:00,100,MT,voice,158657809134318,404457098593174,8601,83889,30.73119,76.74387,1de99fc08e2189b60943df72d8894bba2b4f8f34fbc0247b17059bed35b62c2e,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00599,+917374740748,+918701436349,2026-08-16T09:44:00,391,MO,voice,158657809134318,404457098593174,9691,38197,30.68514,76.74444,48e235de6f5006f8f7f70c61f7a2f82495fca26c4d354cd4e83b8dd6eb5d5abd,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00600,+917374740748,+918159212499,2026-08-16T10:23:00,59,MO,voice,158657809134318,404457098593174,8682,67961,30.71577,76.78556,36a028f0a906322929fb8b8853949c21cf4fd98220e7684befe6ab6fe61eaf99,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00601,+917374740748,+917455623869,2026-08-16T21:10:00,149,MO,voice,158657809134318,404457098593174,9691,38197,30.68514,76.74444,72bf2badf2dff0fd4ad18b3d296afb8afe766459fbf24cd2bb1e3dfb8ddf5a69,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00602,+917175946474,+916489325288,2026-08-16T21:24:00,195,MT,voice,158657809134318,404861200471138,9691,38197,30.68514,76.74444,523f5dabadc62998d442187d4f653e5f781621c45fa25187ad8b91f78ff173ca,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00603,+918671369594,+919104332181,2026-08-16T15:07:00,383,MO,voice,158657809134318,404456758692617,2391,16895,30.65867,76.78053,15394e5b4c781d5a92d9f0f519796cce1edbec07f8f5c45a5bb199905703ec77,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00604,+917064090974,+917175946474,2026-08-16T09:05:00,300,MO,voice,158657809134318,404206405377351,9691,38197,30.68514,76.74444,1aabc9a3d0480ca303f16a7b38ffee312bf182ae56dca838aa9d8109866f1975,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00605,+917064090974,+917787133150,2026-08-16T22:52:00,162,MO,voice,158657809134318,404206405377351,8682,67961,30.71577,76.78556,76ce21b48dcfc90aa8bcc9c715bed838d9ac4e4be603b81e3bbc9dae3a2ac9dd,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00606,+917064090974,+917911718227,2026-08-16T12:18:00,83,MT,voice,158657809134318,404206405377351,2391,16895,30.65867,76.78053,8531ba07d2c6a345a266b5d75988e7e065e427a54ea52b2d8c4f787760cd4215,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00607,+918953394210,+917241904966,2026-08-16T11:28:00,203,MO,voice,158657809134318,404498506431713,8682,67961,30.71577,76.78556,a246d4155def6632609d1ff344d53aa4f26a889147917f82b8ecae269771df5b,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00608,+917709521456,+917374740748,2026-08-16T08:53:00,345,MO,voice,158657809134318,404200053293183,8682,67961,30.71577,76.78556,0768e3a696dcc2e5bdbbc67f23960635c3b3444d5850c720c31ccced9b9d207a,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00609,+917709521456,+917374740748,2026-08-16T08:38:00,22,MO,voice,158657809134318,404200053293183,8682,67961,30.71577,76.78556,89be53ebe64da602454d0928180ef279ad84a5f2b8a2753d3deafb946588a17c,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00610,+917529042284,+917859770348,2026-08-16T14:12:00,66,MO,voice,102053950240266,404201177589178,2234,33218,30.75416,76.76535,08d128603453b093ad368619a25a67eecd1c8ae19271fc5e6ee4ff35b5dbc406,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00611,+917529042284,+918024994717,2026-08-16T13:43:00,362,MO,voice,102053950240266,404201177589178,2234,33218,30.75416,76.76535,441d0e29701dc8087b4ada46c965eed2622c988ecdb82ff7b4af38ff07d777f8,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00612,+918159212499,+916980841241,2026-08-16T08:26:00,282,MO,voice,698478961183676,404456576615654,3419,40968,30.65234,76.72072,55743b1dc3081271c2af2c1df4173add9770cd9ec7b96268da1a207924d3c09f,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00613,+917049451983,+918738721489,2026-08-16T19:27:00,81,MO,voice,731585149368996,404200940244550,4531,77154,30.65366,76.74159,0c2216203f86efb1f720cbcdb23b6f0d510f86dafe86571b1a902f9382c8d37b,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00614,+917049451983,+916936183242,2026-08-16T12:00:00,225,MT,voice,731585149368996,404200940244550,6802,19447,30.68765,76.77904,a89172d127e3c53af5de88d259fc891bb6382a62edfb36b2f37d0e73fecc2825,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00615,+919104332181,+917053315869,2026-08-17T19:30:00,350,MT,voice,001338908386376,404204026542351,3419,40968,30.65234,76.72072,5987c791ba670e0edf8f6e66b47f399dc9235c3afe643964e840206f722b3028,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00616,+917341316475,+916936183242,2026-08-17T09:45:00,295,MO,voice,553419283276486,404455030564139,9149,66446,30.66108,76.73562,8f2d9b4070dc8a2347030fca6a815820d1360962bf20480000b8b7c5c17be7e5,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00617,+916784801845,+918159212499,2026-08-17T22:04:00,285,MO,voice,287101226916693,404203010310518,4770,75570,30.70705,76.77017,e41ff58f0c215e364d65c14e7753b67cca42fb46e344f7c915c627fcb040fcbd,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00618,+916784801845,+918489638346,2026-08-17T12:55:00,326,MO,voice,287101226916693,404203010310518,8682,67961,30.71577,76.78556,5e33f69c70ed046526cba26149c8bad33132dbb59419591c40effa6af7ef4bd7,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00619,+916784801845,+916936183242,2026-08-17T10:02:00,85,MO,voice,287101226916693,404203010310518,4770,75570,30.70705,76.77017,cb9f658ac7400ea9a804eb6af1f57176b1d63b7c73ed04bb73d3f56b37ab95d8,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00620,+916784801845,+918159212499,2026-08-17T15:54:00,37,MO,voice,287101226916693,404203010310518,1897,11007,30.66453,76.80344,c1b2180491c143642de114af90998104f3d2a6ac8d9a83d47bf3ba41edf29944,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00621,+916462704828,+917859770348,2026-08-17T12:27:00,356,MO,voice,287101226916693,404454738299737,4770,75570,30.70705,76.77017,3b215c139ca9f9b00c8a3629002fd48fdfcd07c618af20eca6d64992cfd6f930,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00622,+916462704828,+917709521456,2026-08-17T16:42:00,293,MT,voice,287101226916693,404454738299737,6053,15952,30.66646,76.80813,b274bc0f47f326bff270625075452f5c11e5b5490d125f39fb5dfc186afcee40,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00623,+916462704828,+916936183242,2026-08-17T18:38:00,295,MO,voice,287101226916693,404454738299737,4770,75570,30.70705,76.77017,7015b41399851a8916a8c1cacfb008e3afe1832cabc16f3e62a378eabb038c17,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00624,+916489325288,+916784801845,2026-08-17T13:09:00,173,MO,voice,287101226916693,404863116566701,1897,11007,30.66453,76.80344,4860fdbfdd5ebca7863f34f4d235e4dd22ba29e5ee06afb553157d85e9030826,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00625,+916489325288,+918159212499,2026-08-17T13:37:00,203,MT,voice,287101226916693,404863116566701,1897,11007,30.66453,76.80344,4a1163a9f4cf3d7cf2209ccbd8b1d8fdda376633435d4ab2799ea4b9d76f186c,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00626,+917957015430,+916489325288,2026-08-17T15:16:00,215,MO,voice,287101226916693,404106513338726,4770,75570,30.70705,76.77017,c7521cbb138f4ecb8195b440c1a5ebc3435fafe39d510072b0dbbbe9896e86b1,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00627,+917957015430,+916271937452,2026-08-17T20:44:00,93,MO,voice,287101226916693,404106513338726,3093,97833,30.72434,76.80365,cec15ef86109db3c1a7ae7d5c35dc10f86eafe75d8cb491c7855a3767f79ca1b,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00628,+917957015430,+917241904966,2026-08-17T13:45:00,210,MO,voice,287101226916693,404106513338726,4770,75570,30.70705,76.77017,ce51fb5786a3cf73b52239e505bd1a152bd4626856f2d8021455c19b5e8a6bd9,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00629,+917957015430,+916936183242,2026-08-17T20:24:00,33,MO,voice,287101226916693,404106513338726,5640,98895,30.72142,76.7484,be69b41d8789a133dc1fc017f655296eafbc3901762415da4a692188d2e33134,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00630,+917911718227,+918159212499,2026-08-17T20:04:00,188,MO,voice,287101226916693,404454731781080,4770,75570,30.70705,76.77017,d28d9e04913d3c99707f8a843e9a8186586421c726948723545572f1c768d3c0,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00631,+918489638346,+916081219136,2026-08-17T14:17:00,25,MO,voice,287101226916693,404103267736026,4770,75570,30.70705,76.77017,3dab219af1c4b21eb064bcf4780983e9ccd0f61364043704757e0bbfb93e6e1c,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00632,+918489638346,+919044997278,2026-08-17T10:50:00,83,MO,voice,287101226916693,404103267736026,4770,75570,30.70705,76.77017,de34ffc0ab4fa63eaab8313a19f256682c67f9851bcfccb4b47084eb303f1bbb,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00633,+918489638346,+917064090974,2026-08-17T10:33:00,198,MT,voice,287101226916693,404103267736026,1897,11007,30.66453,76.80344,aeb0e68c67cc05f277a62a7e4a871ef3991fee1588de6ac3d2c840a930393542,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00634,+917787133150,+916462704828,2026-08-17T12:20:00,219,MO,voice,287101226916693,404106474687234,1897,11007,30.66453,76.80344,ef15d8ab706a4ef7bae1e77b7b4891350207f7e9fd09c5ed29a9191869f6b3ce,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00635,+916081219136,+918671369594,2026-08-17T11:16:00,24,MO,voice,939909169985432,404493462475107,1815,98338,30.64979,76.74317,6540468f6f029977aeed0ea5f338b4c18c393ae2693bfd40f04f87ce1a5a1b9f,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00636,+916081219136,+919044997278,2026-08-17T15:03:00,391,MT,voice,939909169985432,404493462475107,1815,98338,30.64979,76.74317,33fabd5294afd7ecd0fec2da54e9a9288aaf55a452ea32b1d3c9100da8ae5690,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00637,+916081219136,+917455623869,2026-08-17T21:11:00,244,MT,voice,939909169985432,404493462475107,1672,68947,30.74909,76.7586,313836665f913859bfebac48f962ec94ae0b6f47dc5cdcb3a53858e8a2810a7e,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00638,+916081219136,+918701436349,2026-08-17T15:27:00,286,MO,voice,939909169985432,404493462475107,1815,98338,30.64979,76.74317,ed68f89e5ed5847f8801c94247c68ca6af7a154425045e6c64a49646b388b5d9,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00639,+916980841241,+917455623869,2026-08-17T17:54:00,66,MO,voice,824493534874017,404864005242786,6129,85465,30.69151,76.73853,937d6de65e72514834a1c331183cc25dc5f039ef3cbff01406dde1cae92e3be7,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00640,+916980841241,+917957015430,2026-08-17T12:36:00,49,MO,voice,824493534874017,404864005242786,3463,53694,30.64978,76.76963,d1acadadca565b61e43e7804f5c15de56099b0b4f0cb5fa4776673ece9fd7ba4,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00641,+916980841241,+917064090974,2026-08-17T07:27:00,366,MO,voice,824493534874017,404864005242786,3463,53694,30.64978,76.76963,0bef5483e62f469fe7041fbd0e21929a5160c02eb2209cceb8124facf7a124fc,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00642,+917053315869,+916611724005,2026-08-17T07:39:00,117,MO,voice,322602563421605,404863375433036,9149,66446,30.66108,76.73562,f3b0823925758823afb4ddfa4da66118720903648b971d57cd364c8aaafafcee,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00643,+916569816934,+917734670656,2026-08-17T08:38:00,249,MO,voice,608835615951489,404496564823662,3578,58503,30.6774,76.72893,2c3cd5edd96fa1bdc21e7a7adf5db80bbf9a87377a6a71f577eaabac7495eb25,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00644,+916569816934,+917709521456,2026-08-17T14:11:00,58,MT,voice,608835615951489,404496564823662,9624,22249,30.71752,76.74081,83af2e9a05556ee77eb9ac8a2e49bae301410219321d657490939779f804afca,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00645,+916569816934,+919648877190,2026-08-17T08:27:00,273,MT,voice,608835615951489,404496564823662,7421,26901,30.7114,76.80256,2bda91a1447f18f317bb91f12b8376816cf9a6878959f3f62f67f96d22570f0b,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00646,+918738721489,+917734670656,2026-08-17T10:18:00,173,MT,voice,134332003791762,404203676320163,8601,83889,30.73119,76.74387,4a0089eb369144521f5515ad3f22fe2df656a77613e14f724816e821566a3307,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00647,+918738721489,+919104332181,2026-08-17T19:13:00,176,MO,voice,134332003791762,404203676320163,9624,22249,30.71752,76.74081,b4173d615a925ef9b8e39128100386c9fc4e535d6b084c86d50e148de598792b,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00648,+918738721489,+917064090974,2026-08-17T08:22:00,23,MT,voice,134332003791762,404203676320163,8601,83889,30.73119,76.74387,f516147db3c3a6eb56a5bce043cc8c6f3085489c57aa98fe45bad071eaf38b08,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00649,+918277434873,+919104332181,2026-08-17T18:56:00,389,MO,voice,714345581223625,404451665876036,8682,67961,30.71577,76.78556,d8102cbe6171d0c5f32b202820d302c19b447ed522f8f7311b2fa6864e1ae754,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00650,+917734670656,+917221969379,2026-08-17T22:12:00,63,MO,voice,729806990162729,404104653755646,2257,94497,30.74371,76.79264,db2354d9a75c74e0f23f746854d21d88bd483c93540f283aae9cdb16bbea8235,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00651,+916271937452,+916081219136,2026-08-17T15:14:00,260,MT,voice,193149190586514,404208776945314,6731,50662,30.75612,76.77382,174b8da268a6cf931a5f8bb5eef0bf7b8eb1c3c7432b9df4e16581263b700437,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00652,+917241904966,+917053315869,2026-08-17T15:06:00,244,MT,voice,850671657262845,404863799650752,6731,50662,30.75612,76.77382,5d91c6022c2f327a3fe38f135cdacc5b6374baa66037cefdad242c8810e51c0b,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00653,+917241904966,+917221969379,2026-08-17T07:22:00,383,MO,voice,850671657262845,404863799650752,6928,21551,30.69241,76.7027,78b843b0e80c1141b891217678abb7eb52b1cb5cbb67b591d2e655d00c35fbe9,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00654,+917241904966,+916784801845,2026-08-17T11:25:00,235,MT,voice,850671657262845,404863799650752,6731,50662,30.75612,76.77382,4c17b5fb98b43f0ddd501825f5d3ae7f2094f0c1d0e0de3a8f2f6c14aa3d143c,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00655,+917241904966,+916569816934,2026-08-17T22:42:00,156,MO,voice,850671657262845,404863799650752,1920,56129,30.70088,76.72725,e60c05307fe76154959115de8591006d36b73648e2e113456865297bc877d7c3,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00656,+918701436349,+917787133150,2026-08-17T17:48:00,224,MT,voice,788568557444310,404455182337498,9307,60394,30.69553,76.75652,96ebcbaac1071f66cac095d0f90c12a3c7a56b062709141660c7f303bef38b69,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00657,+918701436349,+917341316475,2026-08-17T11:09:00,196,MO,voice,788568557444310,404455182337498,9307,60394,30.69553,76.75652,d27d5117f6fd697afc5fd818533ffd92d22593c6b827b67408d7d9eaa701322f,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00658,+918701436349,+916462704828,2026-08-17T17:27:00,325,MO,voice,788568557444310,404455182337498,9307,60394,30.69553,76.75652,1b01a367dd2966a6bf9e4bd127039eeb4cb28575ed6940f8441401900ad8886e,832279ccb407938aa069e20008b4e250,cdr.csv
